"REPORT_ID","TYPE_DW","COUNT_DW","MONTHS","HIGHEST_OA_PER_MON","MAX_DURATION"
"5568286","准贷记卡60天以上透支","0","0","0.00","0"
"5568295","贷款逾期","0","0","0.00","0"
"5568295","贷记卡逾期","4","5","1504.00","2"
"5568295","准贷记卡60天以上透支","0","0","0.00","0"
"5570585","贷款逾期","0","0","0.00","0"
"5570585","贷记卡逾期","1","1","0.00","1"
"5570585","准贷记卡60天以上透支","0","0","0.00","0"
"5570601","贷款逾期","0","0","0.00","0"
"5570601","贷记卡逾期","4","12","5929.00","2"
"5570601","准贷记卡60天以上透支","0","0","0.00","0"
"5571779","贷款逾期","1","1","446.00","1"
"5571779","贷记卡逾期","2","7","7614.00","3"
"5571779","准贷记卡60天以上透支","0","1","4384.00","3"
"5574105","贷款逾期","0","0","0.00","0"
"5574105","贷记卡逾期","1","1","144.00","1"
"5574105","准贷记卡60天以上透支","0","0","0.00","0"
"5575239","贷款逾期","0","0","0.00","0"
"5575239","贷记卡逾期","6","19","9707.00","4"
"5575239","准贷记卡60天以上透支","0","0","0.00","0"
"5574202","贷款逾期","0","0","0.00","0"
"5574202","贷记卡逾期","3","3","59.00","1"
"5574202","准贷记卡60天以上透支","0","0","0.00","0"
"5575246","贷款逾期","0","0","0.00","0"
"5575246","贷记卡逾期","6","21","14368.00","4"
"5575246","准贷记卡60天以上透支","0","0","0.00","0"
"5576407","贷款逾期","0","0","0.00","0"
"5576407","贷记卡逾期","2","3","0.00","1"
"5576407","准贷记卡60天以上透支","0","0","0.00","0"
"5576451","贷款逾期","1","2","1037.00","1"
"5576451","贷记卡逾期","0","0","0.00","0"
"5576451","准贷记卡60天以上透支","0","0","0.00","0"
"5577501","贷款逾期","0","0","0.00","0"
"5577501","贷记卡逾期","1","6","291.00","1"
"5577501","准贷记卡60天以上透支","0","0","0.00","0"
"5579958","贷款逾期","0","0","0.00","0"
"5579958","贷记卡逾期","1","15","6602.00","7"
"5579958","准贷记卡60天以上透支","0","0","0.00","0"
"5582152","贷款逾期","1","1","4364.00","1"
"5582152","贷记卡逾期","0","0","0.00","0"
"5582152","准贷记卡60天以上透支","0","0","0.00","0"
"5568477","贷款逾期","1","1","0.00","1"
"5568477","贷记卡逾期","2","2","0.00","1"
"5568477","准贷记卡60天以上透支","0","0","0.00","0"
"5569576","贷款逾期","0","0","0.00","0"
"5569576","贷记卡逾期","3","6","1095.00","1"
"5569576","准贷记卡60天以上透支","0","0","0.00","0"
"5569581","贷款逾期","0","0","0.00","0"
"5569581","贷记卡逾期","1","1","0.00","1"
"5569581","准贷记卡60天以上透支","0","0","0.00","0"
"5574259","贷款逾期","0","0","0.00","0"
"5574259","贷记卡逾期","4","9","31970.00","6"
"5574259","准贷记卡60天以上透支","0","0","0.00","0"
"5574261","贷款逾期","0","0","0.00","0"
"5574261","贷记卡逾期","1","1","367.00","1"
"5574261","准贷记卡60天以上透支","0","0","0.00","0"
"5576507","贷款逾期","0","0","0.00","0"
"5576507","贷记卡逾期","2","5","5928.00","1"
"5576507","准贷记卡60天以上透支","0","0","0.00","0"
"5545126","贷款逾期","1","1","1013.00","1"
"5545126","贷记卡逾期","0","0","0.00","0"
"5545126","准贷记卡60天以上透支","0","0","0.00","0"
"5545163","贷款逾期","0","0","0.00","0"
"5545163","贷记卡逾期","5","34","4154.00","2"
"5545163","准贷记卡60天以上透支","0","0","0.00","0"
"5548592","贷款逾期","1","1","907.00","1"
"5548592","贷记卡逾期","4","17","702.00","4"
"5548592","准贷记卡60天以上透支","0","0","0.00","0"
"5549679","贷款逾期","0","0","0.00","0"
"5549679","贷记卡逾期","1","1","0.00","1"
"5549679","准贷记卡60天以上透支","0","0","0.00","0"
"5538501","贷款逾期","0","0","0.00","0"
"5538501","贷记卡逾期","3","8","5718.00","2"
"5538501","准贷记卡60天以上透支","0","0","0.00","0"
"5544106","贷款逾期","0","0","0.00","0"
"5544106","贷记卡逾期","3","8","203.00","1"
"5544106","准贷记卡60天以上透支","0","0","0.00","0"
"5544119","贷款逾期","0","0","0.00","0"
"5544119","贷记卡逾期","4","11","5462.00","5"
"5544119","准贷记卡60天以上透支","0","0","0.00","0"
"5544142","贷款逾期","3","8","2050.00","1"
"5544142","贷记卡逾期","3","5","1460.00","2"
"5544142","准贷记卡60天以上透支","0","0","0.00","0"
"5544145","贷款逾期","0","0","0.00","0"
"5544145","贷记卡逾期","1","1","0.00","1"
"5544145","准贷记卡60天以上透支","0","0","0.00","0"
"5547507","贷款逾期","1","13","88.00","1"
"5547507","贷记卡逾期","0","0","0.00","0"
"5547507","准贷记卡60天以上透支","0","0","0.00","0"
"5547533","贷款逾期","0","0","0.00","0"
"5547533","贷记卡逾期","1","2","0.00","1"
"5547533","准贷记卡60天以上透支","0","0","0.00","0"
"5548650","贷款逾期","0","0","0.00","0"
"5548650","贷记卡逾期","6","36","2164.00","4"
"5548650","准贷记卡60天以上透支","0","0","0.00","0"
"5544187","贷款逾期","0","0","0.00","0"
"5544187","贷记卡逾期","2","2","3881.00","1"
"5544187","准贷记卡60天以上透支","0","0","0.00","0"
"5546448","贷款逾期","0","0","0.00","0"
"5546448","贷记卡逾期","1","1","0.00","1"
"5546448","准贷记卡60天以上透支","0","0","0.00","0"
"5549795","贷款逾期","0","0","0.00","0"
"5549795","贷记卡逾期","3","6","1808.00","2"
"5549795","准贷记卡60天以上透支","0","0","0.00","0"
"5539756","贷款逾期","0","0","0.00","0"
"5539756","贷记卡逾期","3","5","20.00","1"
"5539756","准贷记卡60天以上透支","0","0","0.00","0"
"5548799","贷款逾期","0","0","0.00","0"
"5548799","贷记卡逾期","1","1","0.00","1"
"5548799","准贷记卡60天以上透支","0","0","0.00","0"
"5548821","贷款逾期","0","0","0.00","0"
"5548821","贷记卡逾期","3","3","878.00","1"
"5548821","准贷记卡60天以上透支","0","0","0.00","0"
"5548850","贷款逾期","0","0","0.00","0"
"5548850","贷记卡逾期","2","3","618.00","1"
"5548850","准贷记卡60天以上透支","0","0","0.00","0"
"5532988","贷款逾期","0","0","0.00","0"
"5532988","贷记卡逾期","1","5","0.00","2"
"5532988","准贷记卡60天以上透支","0","0","0.00","0"
"5535307","贷款逾期","0","0","0.00","0"
"5535307","贷记卡逾期","4","25","4521.00","2"
"5535307","准贷记卡60天以上透支","0","0","0.00","0"
"5535328","贷款逾期","0","0","0.00","0"
"5535328","贷记卡逾期","5","4","0.00","1"
"5535328","准贷记卡60天以上透支","0","0","0.00","0"
"5542105","贷款逾期","2","2","0.00","1"
"5542105","贷记卡逾期","1","1","0.00","1"
"5542105","准贷记卡60天以上透支","0","0","0.00","0"
"5542135","贷款逾期","0","0","0.00","0"
"5542135","贷记卡逾期","2","20","3025.00","3"
"5542135","准贷记卡60天以上透支","0","0","0.00","0"
"5545473","贷款逾期","0","0","0.00","0"
"5545473","贷记卡逾期","2","2","145.00","1"
"5545473","准贷记卡60天以上透支","0","0","0.00","0"
"5546664","贷款逾期","0","0","0.00","0"
"5546664","贷记卡逾期","3","21","10466.00","2"
"5546664","准贷记卡60天以上透支","0","0","0.00","0"
"5546691","贷款逾期","0","0","0.00","0"
"5546691","贷记卡逾期","2","1","0.00","1"
"5546691","准贷记卡60天以上透支","0","0","0.00","0"
"5548928","贷款逾期","0","0","0.00","0"
"5548928","贷记卡逾期","1","1","0.00","1"
"5548928","准贷记卡60天以上透支","0","0","0.00","0"
"5538789","贷款逾期","0","0","0.00","0"
"5538789","贷记卡逾期","1","1","3.00","1"
"5538789","准贷记卡60天以上透支","0","0","0.00","0"
"5545564","贷款逾期","0","0","0.00","0"
"5545564","贷记卡逾期","1","1","1203.00","1"
"5545564","准贷记卡60天以上透支","0","0","0.00","0"
"5549004","贷款逾期","0","0","0.00","0"
"5549004","贷记卡逾期","1","1","2000.00","1"
"5549004","准贷记卡60天以上透支","0","0","0.00","0"
"5549006","贷款逾期","1","4","1267.00","1"
"5549006","贷记卡逾期","4","22","35321.00","4"
"5549006","准贷记卡60天以上透支","0","0","0.00","0"
"5541114","贷款逾期","0","0","0.00","0"
"5541114","贷记卡逾期","1","7","1091.00","1"
"5541114","准贷记卡60天以上透支","0","0","0.00","0"
"5543453","贷款逾期","0","0","0.00","0"
"5543453","贷记卡逾期","1","4","0.00","1"
"5543453","准贷记卡60天以上透支","0","0","0.00","0"
"5546848","贷款逾期","0","0","0.00","0"
"5546848","贷记卡逾期","1","2","6140.00","2"
"5546848","准贷记卡60天以上透支","0","0","0.00","0"
"5546863","贷款逾期","0","0","0.00","0"
"5546863","贷记卡逾期","1","1","0.00","1"
"5546863","准贷记卡60天以上透支","0","0","0.00","0"
"5531983","贷款逾期","0","0","0.00","0"
"5531983","贷记卡逾期","1","3","375.00","1"
"5531983","准贷记卡60天以上透支","0","0","0.00","0"
"5535477","贷款逾期","0","0","0.00","0"
"5535477","贷记卡逾期","4","36","1832.00","3"
"5535477","准贷记卡60天以上透支","0","0","0.00","0"
"5536697","贷款逾期","0","0","0.00","0"
"5536697","贷记卡逾期","4","15","10144.00","2"
"5536697","准贷记卡60天以上透支","0","0","0.00","0"
"5541272","贷款逾期","0","0","0.00","0"
"5541272","贷记卡逾期","4","7","2918.00","2"
"5541272","准贷记卡60天以上透支","0","0","0.00","0"
"5548043","贷款逾期","2","3","375.00","2"
"5548043","贷记卡逾期","1","0","0.00","0"
"5548043","准贷记卡60天以上透支","0","1","6556.00","3"
"5534496","贷款逾期","1","2","1055.00","1"
"5534496","贷记卡逾期","4","33","4170.00","5"
"5534496","准贷记卡60天以上透支","0","0","0.00","0"
"5536868","贷款逾期","0","0","0.00","0"
"5536868","贷记卡逾期","3","14","4087.00","3"
"5536868","准贷记卡60天以上透支","0","0","0.00","0"
"5537984","贷款逾期","1","12","2490.00","1"
"5537984","贷记卡逾期","1","5","386.00","1"
"5537984","准贷记卡60天以上透支","0","0","0.00","0"
"5539066","贷款逾期","1","1","0.00","1"
"5539066","贷记卡逾期","4","15","91.00","7"
"5539066","准贷记卡60天以上透支","0","0","0.00","0"
"5549234","贷款逾期","0","0","0.00","0"
"5549234","贷记卡逾期","1","1","0.00","1"
"5549234","准贷记卡60天以上透支","0","0","0.00","0"
"5538043","贷款逾期","0","0","0.00","0"
"5538043","贷记卡逾期","1","1","0.00","1"
"5538043","准贷记卡60天以上透支","0","0","0.00","0"
"5541387","贷款逾期","0","0","0.00","0"
"5541387","贷记卡逾期","1","1","0.00","1"
"5541387","准贷记卡60天以上透支","0","0","0.00","0"
"5541428","贷款逾期","0","0","0.00","0"
"5541428","贷记卡逾期","3","3","77.00","1"
"5541428","准贷记卡60天以上透支","0","0","0.00","0"
"5545928","贷款逾期","0","0","0.00","0"
"5545928","贷记卡逾期","2","6","0.00","1"
"5545928","准贷记卡60天以上透支","0","0","0.00","0"
"5545956","贷款逾期","0","0","0.00","0"
"5545956","贷记卡逾期","1","21","628.00","2"
"5545956","准贷记卡60天以上透支","0","0","0.00","0"
"5547103","贷款逾期","0","0","0.00","0"
"5547103","贷记卡逾期","4","26","9618.00","4"
"5547103","准贷记卡60天以上透支","0","0","0.00","0"
"5535846","贷款逾期","0","0","0.00","0"
"5535846","贷记卡逾期","2","3","510.00","1"
"5535846","准贷记卡60天以上透支","0","0","0.00","0"
"5547212","贷款逾期","0","0","0.00","0"
"5547212","贷记卡逾期","5","37","4763.00","4"
"5547212","准贷记卡60天以上透支","0","0","0.00","0"
"5535876","贷款逾期","0","0","0.00","0"
"5535876","贷记卡逾期","1","0","0.00","0"
"5535876","准贷记卡60天以上透支","0","3","26.00","5"
"5537098","贷款逾期","0","0","0.00","0"
"5537098","贷记卡逾期","1","2","0.00","1"
"5537098","准贷记卡60天以上透支","0","0","0.00","0"
"5548368","贷款逾期","0","0","0.00","0"
"5548368","贷记卡逾期","3","3","1505.00","1"
"5548368","准贷记卡60天以上透支","0","0","0.00","0"
"5538280","贷款逾期","0","0","0.00","0"
"5538280","贷记卡逾期","1","1","0.00","1"
"5538280","准贷记卡60天以上透支","0","0","0.00","0"
"5546201","贷款逾期","0","0","0.00","0"
"5546201","贷记卡逾期","2","5","155.00","1"
"5546201","准贷记卡60天以上透支","0","0","0.00","0"
"5536051","贷款逾期","0","0","0.00","0"
"5536051","贷记卡逾期","1","4","1030.00","1"
"5536051","准贷记卡60天以上透支","0","0","0.00","0"
"5541733","贷款逾期","0","0","0.00","0"
"5541733","贷记卡逾期","1","2","0.00","1"
"5541733","准贷记卡60天以上透支","0","0","0.00","0"
"5547386","贷款逾期","0","0","0.00","0"
"5547386","贷记卡逾期","1","1","0.00","1"
"5547386","准贷记卡60天以上透支","0","0","0.00","0"
"5549650","贷款逾期","0","0","0.00","0"
"5549650","贷记卡逾期","4","5","2395.00","1"
"5549650","准贷记卡60天以上透支","0","0","0.00","0"
"5533843","贷款逾期","0","0","0.00","0"
"5533843","贷记卡逾期","1","12","553.00","2"
"5533843","准贷记卡60天以上透支","0","0","0.00","0"
"5591971","贷款逾期","2","3","189.00","1"
"5591971","贷记卡逾期","1","2","3187.00","2"
"5591971","准贷记卡60天以上透支","0","0","0.00","0"
"5594102","贷款逾期","0","0","0.00","0"
"5594102","贷记卡逾期","5","22","4203.00","2"
"5594102","准贷记卡60天以上透支","0","2","3740.00","4"
"5595975","贷款逾期","1","1","0.00","1"
"5595975","贷记卡逾期","1","1","1041.00","1"
"5595975","准贷记卡60天以上透支","0","0","0.00","0"
"5596024","贷款逾期","0","0","0.00","0"
"5596024","贷记卡逾期","1","2","0.00","1"
"5596024","准贷记卡60天以上透支","0","0","0.00","0"
"5603649","贷款逾期","1","1","294.00","1"
"5603649","贷记卡逾期","1","7","189.00","2"
"5603649","准贷记卡60天以上透支","0","0","0.00","0"
"5587469","贷款逾期","1","2","1069.00","1"
"5587469","贷记卡逾期","5","20","657.00","4"
"5587469","准贷记卡60天以上透支","0","0","0.00","0"
"5589758","贷款逾期","2","11","3496.00","1"
"5589758","贷记卡逾期","5","10","2435.00","1"
"5589758","准贷记卡60天以上透支","0","0","0.00","0"
"5594163","贷款逾期","0","0","0.00","0"
"5594163","贷记卡逾期","3","9","2187.00","2"
"5594163","准贷记卡60天以上透支","0","0","0.00","0"
"5597189","贷款逾期","0","0","0.00","0"
"5597189","贷记卡逾期","5","13","2184.00","2"
"5597189","准贷记卡60天以上透支","0","0","0.00","0"
"5601518","贷款逾期","0","0","0.00","0"
"5601518","贷记卡逾期","3","48","1961.00","3"
"5601518","准贷记卡60天以上透支","0","0","0.00","0"
"5588716","贷款逾期","1","3","6225.00","1"
"5588716","贷记卡逾期","2","1","0.00","1"
"5588716","准贷记卡60天以上透支","0","0","0.00","0"
"5595305","贷款逾期","0","0","0.00","0"
"5595305","贷记卡逾期","2","3","0.00","1"
"5595305","准贷记卡60天以上透支","0","0","0.00","0"
"5596110","贷款逾期","0","0","0.00","0"
"5596110","贷记卡逾期","3","16","1339.00","2"
"5596110","准贷记卡60天以上透支","2","4","36534.00","5"
"5599411","贷款逾期","0","0","0.00","0"
"5599411","贷记卡逾期","2","3","0.00","1"
"5599411","准贷记卡60天以上透支","0","0","0.00","0"
"5601623","贷款逾期","0","0","0.00","0"
"5601623","贷记卡逾期","4","18","2371.00","7"
"5601623","准贷记卡60天以上透支","0","0","0.00","0"
"5602714","贷款逾期","1","1","493.00","1"
"5602714","贷记卡逾期","0","0","0.00","0"
"5602714","准贷记卡60天以上透支","0","0","0.00","0"
"5589928","贷款逾期","1","1","0.00","1"
"5589928","贷记卡逾期","1","2","0.00","1"
"5589928","准贷记卡60天以上透支","0","0","0.00","0"
"5591102","贷款逾期","0","0","0.00","0"
"5591102","贷记卡逾期","2","16","3539.00","2"
"5591102","准贷记卡60天以上透支","0","0","0.00","0"
"5594287","贷款逾期","3","1","349.00","1"
"5594287","贷记卡逾期","1","1","0.00","1"
"5594287","准贷记卡60天以上透支","0","0","0.00","0"
"5597320","贷款逾期","0","0","0.00","0"
"5597320","贷记卡逾期","3","5","18.00","1"
"5597320","准贷记卡60天以上透支","0","0","0.00","0"
"5600546","贷款逾期","8","1","1582.00","1"
"5600546","贷记卡逾期","5","8","0.00","1"
"5600546","准贷记卡60天以上透支","0","0","0.00","0"
"5549909","贷款逾期","1","1","891.00","1"
"5549909","贷记卡逾期","4","7","2506.00","1"
"5549909","准贷记卡60天以上透支","0","0","0.00","0"
"5599543","贷款逾期","0","0","0.00","0"
"5599543","贷记卡逾期","5","16","1000.00","1"
"5599543","准贷记卡60天以上透支","0","0","0.00","0"
"5549995","贷款逾期","0","0","0.00","0"
"5549995","贷记卡逾期","5","13","2103.00","1"
"5549995","准贷记卡60天以上透支","0","0","0.00","0"
"5600696","贷款逾期","0","0","0.00","0"
"5600696","贷记卡逾期","1","4","187.00","1"
"5600696","准贷记卡60天以上透支","0","0","0.00","0"
"5598594","贷款逾期","0","0","0.00","0"
"5598594","贷记卡逾期","1","2","17.00","1"
"5598594","准贷记卡60天以上透支","0","0","0.00","0"
"5599632","贷款逾期","0","0","0.00","0"
"5599632","贷记卡逾期","2","35","31299.00","7"
"5599632","准贷记卡60天以上透支","0","0","0.00","0"
"5600712","贷款逾期","0","0","0.00","0"
"5600712","贷记卡逾期","2","5","18.00","2"
"5600712","准贷记卡60天以上透支","0","0","0.00","0"
"5600737","贷款逾期","0","0","0.00","0"
"5600737","贷记卡逾期","2","15","5599.00","2"
"5600737","准贷记卡60天以上透支","0","0","0.00","0"
"5587872","贷款逾期","1","7","1488.00","1"
"5587872","贷记卡逾期","0","0","0.00","0"
"5587872","准贷记卡60天以上透支","0","0","0.00","0"
"5591357","贷款逾期","0","0","0.00","0"
"5591357","贷记卡逾期","1","1","0.00","1"
"5591357","准贷记卡60天以上透支","0","0","0.00","0"
"5601947","贷款逾期","0","0","0.00","0"
"5601947","贷记卡逾期","1","1","0.00","1"
"5601947","准贷记卡60天以上透支","0","0","0.00","0"
"5603096","贷款逾期","0","0","0.00","0"
"5603096","贷记卡逾期","1","1","0.00","1"
"5603096","准贷记卡60天以上透支","0","0","0.00","0"
"5586793","贷款逾期","0","0","0.00","0"
"5586793","贷记卡逾期","4","23","142513.00","7"
"5586793","准贷记卡60天以上透支","0","1","16594.00","3"
"5591440","贷款逾期","0","0","0.00","0"
"5591440","贷记卡逾期","3","7","475.00","2"
"5591440","准贷记卡60天以上透支","0","0","0.00","0"
"5593589","贷款逾期","0","0","0.00","0"
"5593589","贷记卡逾期","1","1","335.00","1"
"5593589","准贷记卡60天以上透支","0","0","0.00","0"
"5586808","贷款逾期","0","0","0.00","0"
"5586808","贷记卡逾期","3","6","0.00","1"
"5586808","准贷记卡60天以上透支","0","0","0.00","0"
"5586825","贷款逾期","0","0","0.00","0"
"5586825","贷记卡逾期","1","3","105.00","1"
"5586825","准贷记卡60天以上透支","0","0","0.00","0"
"5595517","贷款逾期","0","0","0.00","0"
"5595517","贷记卡逾期","1","2","147.00","1"
"5595517","准贷记卡60天以上透支","0","0","0.00","0"
"5600934","贷款逾期","0","0","0.00","0"
"5600934","贷记卡逾期","1","1","0.00","1"
"5600934","准贷记卡60天以上透支","0","0","0.00","0"
"5600944","贷款逾期","1","3","1252.00","1"
"5600944","贷记卡逾期","7","42","1110.00","3"
"5600944","准贷记卡60天以上透支","0","0","0.00","0"
"5602071","贷款逾期","0","0","0.00","0"
"5602071","贷记卡逾期","1","1","0.00","1"
"5602071","准贷记卡60天以上透支","0","0","0.00","0"
"5589277","贷款逾期","0","0","0.00","0"
"5589277","贷记卡逾期","4","4","4314.00","2"
"5589277","准贷记卡60天以上透支","0","0","0.00","0"
"5590461","贷款逾期","0","0","0.00","0"
"5590461","贷记卡逾期","5","24","9319.00","2"
"5590461","准贷记卡60天以上透支","0","0","0.00","0"
"5590508","贷款逾期","0","0","0.00","0"
"5590508","贷记卡逾期","2","12","63449.00","3"
"5590508","准贷记卡60天以上透支","0","0","0.00","0"
"5597769","贷款逾期","0","0","0.00","0"
"5597769","贷记卡逾期","3","5","0.00","2"
"5597769","准贷记卡60天以上透支","0","0","0.00","0"
"5595655","贷款逾期","0","0","0.00","0"
"5595655","贷记卡逾期","1","18","3238.00","7"
"5595655","准贷记卡60天以上透支","0","0","0.00","0"
"5597854","贷款逾期","0","0","0.00","0"
"5597854","贷记卡逾期","1","1","0.00","1"
"5597854","准贷记卡60天以上透支","0","0","0.00","0"
"5597892","贷款逾期","1","11","269131.00","7"
"5597892","贷记卡逾期","1","2","0.00","1"
"5597892","准贷记卡60天以上透支","0","0","0.00","0"
"5603365","贷款逾期","2","3","2471.00","1"
"5603365","贷记卡逾期","1","1","0.00","1"
"5603365","准贷记卡60天以上透支","0","0","0.00","0"
"5589399","贷款逾期","0","0","0.00","0"
"5589399","贷记卡逾期","1","5","1748.00","2"
"5589399","准贷记卡60天以上透支","0","0","0.00","0"
"5596817","贷款逾期","1","1","0.00","1"
"5596817","贷记卡逾期","1","1","567.00","1"
"5596817","准贷记卡60天以上透支","0","0","0.00","0"
"5601168","贷款逾期","0","0","0.00","0"
"5601168","贷记卡逾期","3","6","660.00","2"
"5601168","准贷记卡60天以上透支","0","0","0.00","0"
"5602328","贷款逾期","0","0","0.00","0"
"5602328","贷记卡逾期","4","5","3415.00","1"
"5602328","准贷记卡60天以上透支","0","0","0.00","0"
"5602346","贷款逾期","2","13","39000.00","7"
"5603414","贷款逾期","0","0","0.00","0"
"5603414","贷记卡逾期","2","1","6468.00","1"
"5603414","准贷记卡60天以上透支","0","0","0.00","0"
"5596919","贷款逾期","0","0","0.00","0"
"5596919","贷记卡逾期","1","1","5.00","1"
"5596919","准贷记卡60天以上透支","0","0","0.00","0"
"5598013","贷款逾期","1","2","2401.00","2"
"5598013","贷记卡逾期","2","13","277.00","1"
"5598013","准贷记卡60天以上透支","0","0","0.00","0"
"5598017","贷款逾期","1","1","80000.00","1"
"5598017","贷记卡逾期","1","1","0.00","1"
"5598017","准贷记卡60天以上透支","0","0","0.00","0"
"5601251","贷款逾期","0","0","0.00","0"
"5601251","贷记卡逾期","2","12","11341.00","7"
"5601251","准贷记卡60天以上透支","0","0","0.00","0"
"5602346","贷记卡逾期","0","0","0.00","0"
"5602346","准贷记卡60天以上透支","0","0","0.00","0"
"5594999","贷款逾期","0","0","0.00","0"
"5594999","贷记卡逾期","3","5","2395.00","1"
"5594999","准贷记卡60天以上透支","0","0","0.00","0"
"5595007","贷款逾期","0","0","0.00","0"
"5595007","贷记卡逾期","2","5","1870.00","2"
"5595007","准贷记卡60天以上透支","0","0","0.00","0"
"5596948","贷款逾期","0","0","0.00","0"
"5596948","贷记卡逾期","3","20","2911.00","2"
"5596948","准贷记卡60天以上透支","0","0","0.00","0"
"5600225","贷款逾期","0","0","0.00","0"
"5600225","贷记卡逾期","1","1","0.00","1"
"5600225","准贷记卡60天以上透支","0","0","0.00","0"
"5589653","贷款逾期","0","0","0.00","0"
"5589653","贷记卡逾期","1","1","0.00","1"
"5589653","准贷记卡60天以上透支","0","0","0.00","0"
"5595115","贷款逾期","0","0","0.00","0"
"5595115","贷记卡逾期","3","30","2170.00","2"
"5595115","准贷记卡60天以上透支","0","0","0.00","0"
"5595926","贷款逾期","0","0","0.00","0"
"5595926","贷记卡逾期","2","4","23852.00","3"
"5595926","准贷记卡60天以上透支","0","0","0.00","0"
"5597022","贷款逾期","0","0","0.00","0"
"5597022","贷记卡逾期","1","11","2102.00","2"
"5597022","准贷记卡60天以上透支","0","0","0.00","0"
"5600270","贷款逾期","0","0","0.00","0"
"5600270","贷记卡逾期","2","27","2559.00","2"
"5600270","准贷记卡60天以上透支","0","0","0.00","0"
"5623730","贷款逾期","0","0","0.00","0"
"5623730","贷记卡逾期","2","2","0.00","1"
"5623730","准贷记卡60天以上透支","0","0","0.00","0"
"5626098","贷款逾期","0","0","0.00","0"
"5626098","贷记卡逾期","1","10","1738.00","4"
"5626098","准贷记卡60天以上透支","0","0","0.00","0"
"5627193","贷款逾期","0","0","0.00","0"
"5627193","贷记卡逾期","1","1","530.00","1"
"5627193","准贷记卡60天以上透支","0","0","0.00","0"
"5629421","贷款逾期","0","0","0.00","0"
"5629421","贷记卡逾期","2","18","2824.00","2"
"5629421","准贷记卡60天以上透支","0","0","0.00","0"
"5623844","贷款逾期","0","0","0.00","0"
"5623844","贷记卡逾期","7","16","6379.00","2"
"5623844","准贷记卡60天以上透支","0","0","0.00","0"
"5624983","贷款逾期","0","0","0.00","0"
"5624983","贷记卡逾期","3","9","1768.00","1"
"5624983","准贷记卡60天以上透支","0","0","0.00","0"
"5628408","贷款逾期","0","0","0.00","0"
"5628408","贷记卡逾期","3","9","3118.00","2"
"5628408","准贷记卡60天以上透支","0","0","0.00","0"
"5625084","贷款逾期","0","0","0.00","0"
"5625084","贷记卡逾期","4","12","6536.00","2"
"5625084","准贷记卡60天以上透支","0","0","0.00","0"
"5625089","贷款逾期","2","6","3875.00","1"
"5625089","贷记卡逾期","2","8","3124.00","1"
"5625089","准贷记卡60天以上透支","0","0","0.00","0"
"5628460","贷款逾期","0","0","0.00","0"
"5628460","贷记卡逾期","3","2","0.00","1"
"5628460","准贷记卡60天以上透支","0","0","0.00","0"
"5622877","贷款逾期","1","1","0.00","1"
"5622877","贷记卡逾期","0","0","0.00","0"
"5622877","准贷记卡60天以上透支","0","0","0.00","0"
"5626292","贷款逾期","0","0","0.00","0"
"5626292","贷记卡逾期","3","16","6481.00","3"
"5626292","准贷记卡60天以上透支","0","0","0.00","0"
"5626329","贷款逾期","0","0","0.00","0"
"5626329","贷记卡逾期","2","4","0.00","2"
"5621958","贷款逾期","0","0","0.00","0"
"5621958","贷记卡逾期","2","2","4137.00","1"
"5621958","准贷记卡60天以上透支","0","0","0.00","0"
"5624046","贷款逾期","0","0","0.00","0"
"5624046","贷记卡逾期","3","4","0.00","1"
"5624046","准贷记卡60天以上透支","0","0","0.00","0"
"5626329","准贷记卡60天以上透支","0","8","70.00","7"
"5623049","贷款逾期","0","0","0.00","0"
"5623049","贷记卡逾期","5","12","13060.00","4"
"5623049","准贷记卡60天以上透支","0","0","0.00","0"
"5626418","贷款逾期","0","0","0.00","0"
"5626418","贷记卡逾期","1","1","0.00","1"
"5626418","准贷记卡60天以上透支","0","0","0.00","0"
"5627535","贷款逾期","0","0","0.00","0"
"5627535","贷记卡逾期","5","6","0.00","1"
"5627535","准贷记卡60天以上透支","0","0","0.00","0"
"5636840","贷款逾期","0","0","0.00","0"
"5636840","贷记卡逾期","1","4","2687.00","1"
"5636840","准贷记卡60天以上透支","0","0","0.00","0"
"5624145","贷款逾期","0","0","0.00","0"
"5624145","贷记卡逾期","1","1","59.00","1"
"5624145","准贷记卡60天以上透支","0","0","0.00","0"
"5624180","贷款逾期","0","0","0.00","0"
"5624180","贷记卡逾期","5","6","0.00","1"
"5624180","准贷记卡60天以上透支","0","0","0.00","0"
"5625332","贷款逾期","0","0","0.00","0"
"5625332","贷记卡逾期","2","3","0.00","1"
"5625332","准贷记卡60天以上透支","0","0","0.00","0"
"5631013","贷款逾期","0","0","0.00","0"
"5631013","贷记卡逾期","2","8","912.00","1"
"5631013","准贷记卡60天以上透支","0","0","0.00","0"
"5631021","贷款逾期","0","0","0.00","0"
"5631021","贷记卡逾期","1","7","2916.00","1"
"5631021","准贷记卡60天以上透支","0","0","0.00","0"
"5622126","贷款逾期","2","21","4845.00","5"
"5622126","贷记卡逾期","4","5","2162.00","1"
"5622126","准贷记卡60天以上透支","0","0","0.00","0"
"5624233","贷款逾期","1","5","4335.00","1"
"5624233","贷记卡逾期","1","2","2555.00","1"
"5624233","准贷记卡60天以上透支","0","0","0.00","0"
"5626527","贷款逾期","1","1","551.00","1"
"5626527","贷记卡逾期","0","0","0.00","0"
"5626527","准贷记卡60天以上透支","0","0","0.00","0"
"5628787","贷款逾期","0","0","0.00","0"
