REPORT_ID	type_dw	get_time	changing_months	changing_amount	content
8799135	提前还款（部分）	2017-02-27	0	47	--
8799135	提前还款（部分）	2016-12-14	-12	87	提前还款（部分）
8799135	提前还款（全部）	2017-08-02	-4	350	提前还款（全部）
8799135	提前还款（全部）	2017-06-21	0	2642	--
8803391	提前还款（全部）	2017-03-14	0	903	提前结清
8803391	提前还款（全部）	2017-07-10	-1	233	--
8803391	提前还款（全部）	2017-03-10	-2	467	--
8803482	提前还款（部分）	2017-03-15	0	455	--
8804301	提前还款（全部）	2017-06-16	-1	1349	--
8804938	提前还款（全部）	2017-04-05	0	623	--
8804938	提前还款（部分）	2017-03-04	0	623	--
8804938	提前还款（全部）	2017-03-04	0	450	--
8804938	提前还款（部分）	2017-04-05	0	704	--
8804938	提前还款（部分）	2017-03-04	0	704	--
8773635	提前还款（全部）	2017-08-04	0	2210	--
8773635	提前还款（全部）	2017-07-09	0	2207	--
8773635	提前还款（全部）	2017-07-25	0	2216	--
8773635	提前还款（全部）	2017-06-28	0	1820	--
8773635	提前还款（全部）	2017-06-05	0	1801	--
8781279	提前还款（全部）	2017-07-08	0	6058	--
8781279	提前还款（全部）	2017-07-08	0	1766	--
8781279	提前还款（部分）	2017-04-16	0	366	--
8781279	提前还款（全部）	2017-07-24	0	7051	--
8781279	提前还款（全部）	2017-07-08	0	1828	--
8781279	提前还款（部分）	2017-04-17	0	275	--
8781279	提前还款（全部）	2017-06-22	0	2419	--
8781279	提前还款（部分）	2017-04-16	0	366	--
8781279	提前还款（全部）	2017-04-16	0	458	--
8781279	提前还款（全部）	2017-07-08	0	903	--
8781279	提前还款（部分）	2017-04-16	0	458	--
8781279	提前还款（全部）	2017-07-13	0	7007	--
8788440	提前还款（全部）	2017-05-18	-12	5000	--
8790491	其他	2017-03-05	-5	500	正常提前还款
8790491	提前还款（全部）	2017-07-07	0	2023	--
8790491	提前还款（全部）	2017-03-01	-3	600	--
8796896	提前还款（全部）	2017-02-27	0	3515	--
8808061	提前还款（全部）	2017-04-06	0	6875	提前结清。
8774198	提前还款（全部）	2017-06-30	0	2594	--
8774198	提前还款（全部）	2017-06-30	0	1137	--
8774198	提前还款（部分）	2017-03-03	0	1689	--
8774198	提前还款（全部）	2017-06-30	0	5322	--
8774198	提前还款（全部）	2017-06-30	0	1053	--
8774198	提前还款（全部）	2017-01-01	-6	2000	--
8774198	提前还款（全部）	2017-06-22	0	0	提前还款（全部）
8775213	提前还款（全部）	2017-06-07	0	4000	--
8775213	提前还款（全部）	2017-06-03	0	87	--
8781079	提前还款（全部）	2017-06-04	-11	4167	--
8787974	其他	2016-12-04	-2	553	正常提前还款
8805817	提前还款（全部）	2017-07-01	0	1552	--
8774255	提前还款（全部）	2017-03-13	0	2001	--
8774255	提前还款（全部）	2017-04-14	0	1003	--
8774255	提前还款（全部）	2017-05-25	0	3515	--
8774255	提前还款（全部）	2017-02-01	0	2201	--
8774255	提前还款（全部）	2017-05-28	0	5003	--
8774255	提前还款（全部）	2016-02-24	0	2010	--
8774255	提前还款（全部）	2017-07-12	0	1112	--
8774255	提前还款（全部）	2017-06-10	0	3023	--
8774255	提前还款（全部）	2017-01-20	0	2029	--
8774255	提前还款（全部）	2017-07-10	0	465	--
8774255	提前还款（全部）	2017-07-10	0	508	--
8774255	提前还款（全部）	2017-05-27	0	2001	--
8774255	提前还款（全部）	2017-03-21	0	3002	--
8774255	提前还款（全部）	2017-05-28	0	5003	--
8774255	提前还款（全部）	2017-01-20	0	1920	--
8774255	提前还款（全部）	2017-04-08	0	1009	--
8774255	提前还款（全部）	2016-07-13	0	501	--
8774255	提前还款（全部）	2016-03-11	0	1005	--
8774255	提前还款（全部）	2016-06-30	0	505	--
8774255	提前还款（全部）	2016-10-09	0	701	--
8774255	提前还款（全部）	2016-06-30	0	1604	--
8774255	提前还款（全部）	2017-03-02	0	3006	--
8774255	提前还款（全部）	2017-07-26	0	503	--
8774255	提前还款（全部）	2017-04-10	0	4003	--
8774255	提前还款（全部）	2017-04-29	0	3068	--
8774255	提前还款（全部）	2016-05-24	0	901	--
8774255	提前还款（全部）	2017-05-15	0	500	--
8774255	提前还款（全部）	2017-05-27	0	2001	--
8774255	提前还款（全部）	2016-02-10	0	2023	--
8774255	提前还款（全部）	2017-05-02	0	3006	--
8774255	提前还款（全部）	2017-05-25	0	4706	--
8774255	提前还款（全部）	2016-07-05	0	3004	--
8774255	提前还款（全部）	2017-05-06	0	1001	--
8774255	提前还款（全部）	2017-04-30	0	3002	--
8774255	提前还款（全部）	2017-07-26	0	1207	--
8774255	提前还款（全部）	2017-07-19	0	1004	--
8774255	提前还款（全部）	2017-01-31	0	5003	--
8774255	提前还款（全部）	2017-01-20	0	2030	--
8774255	提前还款（全部）	2017-07-12	0	3723	--
8774255	提前还款（全部）	2017-01-31	0	5003	--
8774255	提前还款（全部）	2017-07-10	0	465	--
8774255	提前还款（全部）	2017-03-01	0	1202	--
8774255	提前还款（全部）	2016-07-31	0	501	--
8774255	提前还款（全部）	2017-01-21	0	8510	--
8774255	提前还款（全部）	2017-04-08	0	3034	--
8774255	提前还款（全部）	2017-04-29	0	3069	--
8774255	提前还款（全部）	2016-07-22	0	2001	--
8774255	提前还款（全部）	2016-07-05	0	501	--
8774255	提前还款（全部）	2016-09-02	0	501	--
8774255	提前还款（全部）	2017-04-30	0	1001	--
8774255	提前还款（全部）	2017-01-21	0	2031	--
8774255	提前还款（全部）	2017-07-10	0	504	--
8774255	提前还款（全部）	2016-09-12	0	1001	--
8774255	提前还款（全部）	2017-05-27	0	2001	--
8774255	提前还款（全部）	2016-06-09	0	500	--
8774255	提前还款（全部）	2017-07-10	0	465	--
8774255	提前还款（全部）	2017-04-29	0	5116	--
8774255	提前还款（全部）	2017-04-29	0	2248	--
8774255	提前还款（全部）	2016-06-23	0	801	--
8774255	提前还款（全部）	2017-04-13	0	1002	--
8774255	提前还款（全部）	2017-03-16	0	2003	--
8774255	提前还款（全部）	2017-05-17	0	500	--
8774255	提前还款（全部）	2016-08-29	0	10013	--
8774255	提前还款（全部）	2017-05-27	0	2001	--
8774255	提前还款（全部）	2017-04-14	0	2005	--
8774255	提前还款（全部）	2017-07-12	0	505	--
8774255	提前还款（全部）	2017-07-12	0	2018	--
8774255	提前还款（全部）	2017-04-30	0	1001	--
8774255	提前还款（全部）	2017-01-31	0	5003	--
8774255	提前还款（全部）	2017-07-12	0	707	--
8774255	提前还款（全部）	2017-07-23	0	1002	--
8774255	提前还款（全部）	2017-05-24	0	502	--
8774255	提前还款（全部）	2017-05-25	0	1001	--
8774255	提前还款（全部）	2017-07-19	0	2337	--
8774255	提前还款（全部）	2017-07-12	0	1009	--
8774255	提前还款（全部）	2016-09-12	0	501	--
8774255	提前还款（全部）	2017-04-30	0	3002	--
8774255	提前还款（全部）	2017-07-12	0	1396	--
8774255	提前还款（全部）	2016-03-26	0	1001	--
8774255	提前还款（全部）	2016-06-23	0	801	--
8774255	提前还款（全部）	2017-03-13	0	1201	--
8774255	提前还款（全部）	2016-10-04	0	500	--
8774255	提前还款（全部）	2017-07-10	0	465	--
8774255	提前还款（全部）	2017-06-06	0	5025	--
8774255	提前还款（全部）	2017-05-27	0	2001	--
8774255	提前还款（全部）	2016-06-23	0	600	--
8774255	提前还款（全部）	2016-08-31	0	2003	--
8774255	提前还款（全部）	2017-05-06	0	1001	--
8774255	提前还款（全部）	2017-05-28	0	5003	--
8774255	提前还款（全部）	2017-07-10	0	506	--
8781647	提前还款（全部）	2017-06-07	0	1608	提前结清
8781647	提前还款（全部）	2017-07-05	0	1609	提前结清
8781955	提前还款（全部）	2017-03-11	0	7024	--
8781955	提前还款（全部）	2017-06-29	0	5882	--
8782697	提前还款（全部）	2017-06-08	-3	3750	--
8784615	提前还款（全部）	2017-05-02	0	533	--
8784615	提前还款（全部）	2017-05-02	-2	670	提前还款/结清。
8784615	提前还款（全部）	2017-05-02	0	507	--
8784615	提前还款（全部）	2017-02-05	0	1615	--
8784615	提前还款（全部）	2017-05-02	0	545	--
8784615	提前还款（全部）	2017-05-02	0	530	--
8795206	提前还款（全部）	2016-01-20	0	9912	--
8795206	提前还款（全部）	2016-10-21	0	4248	--
8797005	提前还款（全部）	2012-12-25	0	18023	全额提前结清
8797005	提前还款（全部）	2012-12-25	0	29484	全额提前结清
8797131	提前还款（全部）	2017-08-13	0	5022	提前还款
8798314	提前还款（全部）	2015-12-10	0	789	--
8798314	提前还款（全部）	2015-12-10	0	314	--
8776597	其他	2016-10-17	0	500	正常提前还款
8782904	提前还款（全部）	2017-02-25	0	4216	--
8784290	提前还款（部分）	2017-03-02	0	217	--
8784290	提前还款（部分）	2017-04-06	0	217	--
8784290	提前还款（全部）	2017-04-07	0	493	--
8784290	提前还款（部分）	2017-04-06	0	169	--
8784290	提前还款（全部）	2017-06-20	0	650	--
8784290	提前还款（部分）	2017-03-02	0	169	--
8784290	提前还款（全部）	2017-04-06	0	197	--
8784290	提前还款（部分）	2017-03-02	0	197	--
8784290	提前还款（全部）	2017-01-15	0	477	--
8785102	提前还款（部分）	2017-04-12	0	230	--
8785102	提前还款（部分）	2017-03-10	0	230	--
8785102	提前还款（全部）	2017-05-14	0	890	--
8785102	提前还款（全部）	2017-06-29	0	1115	--
8785102	提前还款（部分）	2017-04-12	0	788	--
8785102	提前还款（全部）	2017-08-24	-1	1040	提前还款（全部），变更月数-1个月
8785102	提前还款（部分）	2017-04-12	0	33	--
8785102	提前还款（全部）	2017-05-14	0	590	--
8785102	提前还款（部分）	2017-03-10	0	38	--
8785102	提前还款（全部）	2017-06-19	-2	800	--
8785739	提前还款（全部）	2017-08-07	-9	7650	--
8785739	提前还款（全部）	2017-02-15	-25	2853	--
8785739	提前还款（全部）	2017-02-15	-25	37453	--
8785739	提前还款（全部）	2017-02-22	-11	4583	--
8785739	提前还款（全部）	2016-11-07	0	179465	提前还款
8774022	提前还款（全部）	2017-03-23	0	253	--
8774022	提前还款（部分）	2017-03-23	0	845	--
8774022	提前还款（部分）	2017-03-23	0	239	--
8774022	提前还款（部分）	2017-03-23	0	66	--
8774022	提前还款（全部）	2017-03-23	0	249	--
8774022	提前还款（全部）	2017-03-23	0	235	--
8776941	提前还款（全部）	2017-07-04	-4	3800	--
8776941	提前还款（全部）	2017-03-29	0	3864	--
8776941	提前还款（全部）	2017-04-25	0	3809	--
8776941	提前还款（全部）	2017-06-08	0	3823	--
8776941	提前还款（全部）	2017-01-23	0	3826	--
8776941	提前还款（全部）	2017-01-29	0	3810	--
8776941	提前还款（全部）	2017-05-27	0	3865	--
8776941	提前还款（全部）	2017-04-18	0	3848	--
8776941	提前还款（全部）	2017-06-29	0	3805	--
8776941	提前还款（全部）	2017-07-16	0	3810	--
8776941	提前还款（全部）	2017-06-18	0	3819	--
8776941	提前还款（全部）	2017-02-08	0	3814	--
8778978	提前还款（全部）	2017-06-14	0	3070	--
8787140	提前还款（部分）	2017-03-25	0	174	--
8787140	提前还款（全部）	2017-06-02	0	590	--
8787140	提前还款（全部）	2017-04-19	0	470	--
8787140	提前还款（全部）	2016-07-18	0	168	--
8787140	提前还款（部分）	2017-03-25	0	55	--
8787140	提前还款（全部）	2017-02-15	0	511	--
8787140	提前还款（全部）	2017-03-25	0	518	--
8787140	提前还款（部分）	2016-12-11	-11	87	提前还款（部分）
8787140	提前还款（部分）	2016-11-10	-12	87	提前还款（部分）
8787140	提前还款（全部）	2016-08-26	0	168	--
8787140	提前还款（部分）	2016-11-10	-6	342	提前还款（部分）
8787140	提前还款（部分）	2016-12-11	-5	342	提前还款（部分）
8787140	提前还款（全部）	2017-01-25	0	801	--
8787140	提前还款（全部）	2017-02-15	0	511	--
8787140	提前还款（部分）	2017-03-25	0	96	--
8792033	提前还款（全部）	2017-05-26	0	1707	--
8792033	提前还款（全部）	2017-07-08	0	929	--
8792033	提前还款（全部）	2017-07-08	0	931	--
8792033	提前还款（全部）	2017-05-25	-2	1700	--
8792033	其他	2017-03-01	-47	19249	正常提前还款
8792033	其他	2016-09-25	-36	18310	正常提前还款
8792033	提前还款（全部）	2017-07-18	0	2004	--
8792089	提前还款（全部）	2016-07-16	0	947	--
8792565	提前还款（全部）	2016-08-25	0	322	--
8792565	提前还款（全部）	2015-12-23	0	924	--
8792565	提前还款（全部）	2016-07-05	0	464	--
8792565	提前还款（全部）	2016-08-25	0	646	--
8792565	提前还款（全部）	2016-06-07	0	507	--
8792565	提前还款（全部）	2016-10-15	0	917	--
8792565	提前还款（全部）	2016-08-25	0	394	--
8792565	提前还款（全部）	2017-07-10	0	2258	--
8793538	提前还款（全部）	2016-08-21	0	1220	--
8793538	提前还款（全部）	2017-03-18	0	207	--
8793538	提前还款（全部）	2016-08-23	0	1958	--
8793538	提前还款（全部）	2017-05-17	0	3643	--
8793538	提前还款（全部）	2017-03-18	0	2033	--
8795127	提前还款（全部）	2017-05-28	0	3691	--
8795127	提前还款（全部）	2017-04-12	0	3689	--
8795127	提前还款（全部）	2017-04-05	0	3644	--
8795127	其他	2016-12-11	-46	25670	正常提前还款
8795127	提前还款（全部）	2017-05-01	0	3724	--
8795127	提前还款（全部）	2017-04-07	0	3682	--
8795127	提前还款（全部）	2017-03-09	0	2801	--
8795127	提前还款（全部）	2017-04-06	0	3682	--
8795127	提前还款（全部）	2017-04-08	0	3682	--
8796513	提前还款（全部）	2017-05-22	0	1903	--
8796513	提前还款（全部）	2017-01-22	0	1545	--
8796513	提前还款（全部）	2017-03-21	0	2336	--
8796513	提前还款（全部）	2017-02-19	0	2332	--
8796513	提前还款（全部）	2017-07-18	0	1905	--
8797269	提前还款（全部）	2017-08-04	0	500	全部提前还款
8797269	提前还款（全部）	2017-08-04	0	859	--
8805543	提前还款（部分）	2017-03-24	0	147	--
8805543	提前还款（部分）	2017-03-24	0	137	--
8805543	提前还款（部分）	2017-03-24	0	62	--
8805543	提前还款（部分）	2017-03-24	0	412	--
8805543	提前还款（全部）	2017-06-03	0	407	--
8805543	提前还款（部分）	2017-03-24	0	69	--
8805606	提前还款（全部）	2017-04-07	0	602	--
8805606	提前还款（全部）	2017-03-28	0	502	--
8805606	提前还款（全部）	2016-08-10	0	7903	--
635260	提前还款（全部）	2016-04-16	0	1001	--
635260	提前还款（全部）	2017-01-22	0	438	--
635260	提前还款（全部）	2015-12-22	0	2547	--
635260	提前还款（全部）	2017-01-22	0	1581	--
635260	提前还款（全部）	2016-04-16	0	1001	--
635260	提前还款（全部）	2016-04-17	0	5002	--
635260	提前还款（全部）	2017-01-22	0	4737	--
635260	提前还款（全部）	2017-01-22	0	13491	--
632902	提前还款（全部）	2016-02-28	0	3053	--
630054	提前还款（全部）	2016-08-17	0	110892	提前还款
637355	提前还款（全部）	2016-09-09	0	606	--
637355	提前还款（全部）	2016-09-09	0	377	--
637355	提前还款（全部）	2016-09-09	0	162	--
637355	提前还款（全部）	2016-06-15	0	1279	--
637355	提前还款（全部）	2016-10-21	-6	2500	--
637355	提前还款（全部）	2016-06-01	0	2000	--
637355	提前还款（全部）	2016-09-09	0	631	--
637355	提前还款（全部）	2016-09-09	0	925	--
637355	提前还款（全部）	2016-10-19	-3	1800	--
637355	提前还款（全部）	2016-06-28	-6	3300	--
637355	提前还款（全部）	2016-06-08	-4	2000	--
637355	提前还款（全部）	2016-09-29	-2	800	--
637355	提前还款（全部）	2016-09-30	0	3850	--
636063	提前还款（全部）	2015-12-16	0	543	--
636063	提前还款（全部）	2015-12-16	0	859	--
636063	提前还款（全部）	2016-02-18	0	206	--
636063	提前还款（全部）	2016-02-18	0	953	--
636063	提前还款（全部）	2016-02-18	0	170	--
636063	提前还款（全部）	2016-02-18	0	811	--
637141	提前还款（全部）	2016-06-04	0	257	--
637141	提前还款（部分）	2016-12-06	-7	87	提前还款（部分）
637141	提前还款（全部）	2016-07-27	0	302	--
637141	提前还款（部分）	2016-11-04	-8	87	提前还款（部分）
637141	提前还款（部分）	2016-07-27	0	166	提前还款（部分）
637141	提前还款（部分）	2016-11-16	-6	166	提前还款（部分）
637141	提前还款（部分）	2016-07-15	0	114	提前还款（部分）
637141	提前还款（部分）	2016-07-15	0	586	提前还款（部分）
637141	提前还款（部分）	2016-06-10	0	166	提前还款（部分）
637141	提前还款（部分）	2016-12-28	0	166	提前还款（部分）
637141	提前还款（全部）	2016-06-04	0	172	--
637141	提前还款（部分）	2016-11-04	-12	219	提前还款（部分）
637141	提前还款（部分）	2016-12-05	-11	219	提前还款（部分）
637141	提前还款（全部）	2016-06-04	0	774	--
637141	提前还款（部分）	2016-12-03	-12	193	提前还款（部分）
634370	其他	2016-11-22	-1	500	正常提前还款
635602	提前还款（全部）	2016-10-13	0	8872	--
635602	提前还款（全部）	2016-10-13	0	10030	--
635602	提前还款（全部）	2016-10-13	0	500	--
635602	提前还款（全部）	2015-09-15	0	3393	--
635602	提前还款（全部）	2016-08-31	0	5059	--
636953	提前还款（全部）	2016-03-04	0	679	--
636953	提前还款（部分）	2015-10-26	0	700	--
636953	提前还款（全部）	2017-02-04	0	1343	--
636953	提前还款（全部）	2015-11-30	0	220	--
636953	提前还款（全部）	2016-02-21	0	273	--
636953	提前还款（全部）	2016-06-04	0	873	--
631665	提前还款（全部）	2015-11-05	0	1099	--
631665	提前还款（部分）	2015-09-17	0	1800	--
631665	提前还款（全部）	2016-01-12	0	338	--
631665	提前还款（全部）	2016-02-10	0	541	--
631665	提前还款（全部）	2016-04-09	0	926	--
631665	提前还款（全部）	2015-11-05	0	812	--
635235	提前还款（全部）	2016-11-25	0	500	--
635235	提前还款（全部）	2016-12-27	0	1500	--
637923	提前还款（全部）	2016-09-10	0	1602	--
637923	提前还款（全部）	2016-10-16	0	673	--
637923	提前还款（全部）	2016-10-16	0	673	--
632247	其他	2009-07-15	0	1615640	00001,111
636314	提前还款（全部）	2016-08-25	0	168	--
5063638	提前还款（全部）	2017-01-25	0	1302	--
5063638	提前还款（全部）	2017-01-29	0	1302	--
5063638	提前还款（全部）	2017-03-27	0	1502	提前结清
5063638	提前还款（全部）	2017-03-14	0	901	提前结清
5063638	提前还款（全部）	2017-05-11	0	1318	--
5063638	提前还款（全部）	2017-04-19	0	1319	--
5063638	提前还款（全部）	2017-02-19	0	1202	--
5067796	提前还款（部分）	2017-03-31	0	889	--
5067796	提前还款（部分）	2017-02-26	0	926	--
5067796	提前还款（全部）	2017-04-08	0	3410	--
5072549	提前还款（全部）	2015-12-07	0	203	--
5072549	提前还款（全部）	2017-03-13	-182	781923	提前还款(全部)
5072549	提前还款（全部）	2016-02-26	0	1468	--
5072549	提前还款（全部）	2015-12-07	0	506	--
5072549	提前还款（全部）	2016-02-26	0	2108	--
5072549	提前还款（全部）	2016-01-13	0	1158	--
5078905	提前还款（全部）	2016-09-07	0	688	--
5078905	提前还款（部分）	2016-11-03	-11	791	提前还款（部分）
5078905	提前还款（部分）	2016-12-03	-10	791	提前还款（部分）
5082349	提前还款（全部）	2017-04-05	-4	2358	提前还款/结清。
5082349	提前还款（部分）	2017-03-24	0	103	--
5082349	提前还款（部分）	2017-03-24	0	141	--
5082349	提前还款（部分）	2017-03-24	0	188	--
5085177	提前还款（全部）	2017-05-06	0	1324	--
5085177	提前还款（全部）	2017-05-12	0	3594	--
5089125	提前还款（全部）	2017-05-03	-8	3667	--
5089125	提前还款（全部）	2016-12-06	-12	4000	--
5089125	提前还款（全部）	2017-04-26	-11	1192	--
5094522	提前还款（部分）	2016-09-19	0	20095	提前还款（部分),业务期限不变,交易包括：提前还款交易金额（部分）20094.73元;
5094522	提前还款（部分）	2016-09-20	0	16016	提前还款（部分),业务期限不变,交易包括：提前还款交易金额（部分）16016.24元;
5094522	提前还款（部分）	2016-09-19	0	30142	提前还款（部分),业务期限不变,交易包括：提前还款交易金额（部分）30142.1元;
5094522	提前还款（部分）	2016-09-19	0	40189	提前还款（部分),业务期限不变,交易包括：提前还款交易金额（部分）40189.47元;
5094522	提前还款（部分）	2016-09-20	0	30147	提前还款（部分),业务期限不变,交易包括：提前还款交易金额（部分）30147.18元;
5094522	提前还款（部分）	2016-06-21	0	10000	提前还款（部分),业务期限不变,交易包括：提前还款交易金额（部分）10000.0元;
5094522	提前还款（部分）	2016-09-20	0	30147	提前还款（部分),业务期限不变,交易包括：提前还款交易金额（部分）30147.18元;
5094522	提前还款（部分）	2016-09-20	0	20054	提前还款（部分),业务期限不变,交易包括：提前还款交易金额（部分）20054.13元;
5094522	提前还款（部分）	2016-06-17	0	5022	提前还款（部分),业务期限不变,交易包括：提前还款交易金额（部分）5021.99元;
5094522	提前还款（部分）	2016-06-17	0	5022	提前还款（部分),业务期限不变,交易包括：提前还款交易金额（部分）5021.99元;
5094522	提前还款（部分）	2016-09-19	0	20095	提前还款（部分),业务期限不变,交易包括：提前还款交易金额（部分）20094.73元;
5094522	提前还款（部分）	2016-09-19	0	20095	提前还款（部分),业务期限不变,交易包括：提前还款交易金额（部分）20094.73元;
5096790	提前还款（全部）	2017-05-28	0	850	--
5096790	提前还款（部分）	2017-04-07	0	141	--
5096790	提前还款（部分）	2017-03-04	0	141	--
5096790	提前还款（全部）	2017-05-28	0	926	--
5096790	提前还款（全部）	2017-05-28	0	1002	--
5096790	提前还款（部分）	2017-03-04	0	375	--
5096790	提前还款（全部）	2017-05-11	0	731	--
5096790	提前还款（部分）	2017-04-07	0	375	--
5096790	提前还款（全部）	2017-05-28	0	1011	--
5099884	提前还款（部分）	2017-04-19	0	284	--
5099884	提前还款（全部）	2017-04-19	0	1067	--
5101081	提前还款（全部）	2017-05-20	0	1008	--
5101172	提前还款（全部）	2017-05-24	-1	1667	--
5101172	提前还款（全部）	2017-05-26	0	1000	--
5102579	提前还款（全部）	2017-02-08	0	10005	--
5102579	提前还款（全部）	2017-05-20	-1	3000	--
5102579	提前还款（全部）	2017-01-22	0	6716	--
5102579	提前还款（全部）	2017-03-22	0	11245	--
5102579	提前还款（全部）	2017-04-20	0	1754	--
5102579	提前还款（全部）	2017-04-01	0	10039	--
5102579	提前还款（全部）	2017-01-22	0	1200	--
5102579	提前还款（全部）	2017-05-04	-2	6000	--
5104532	提前还款（全部）	2016-09-30	0	1360	--
5104532	提前还款（全部）	2016-09-30	0	1267	--
5104532	提前还款（全部）	2017-05-27	-1	552	提前还款（全部）
5104532	提前还款（全部）	2016-09-30	0	2021	--
5104532	提前还款（全部）	2016-09-30	0	1020	--
5104532	提前还款（全部）	2017-03-02	0	955	提前还款（全部）
5104532	提前还款（部分）	2016-12-12	-3	1142	提前还款（部分）
5104532	提前还款（全部）	2017-02-10	0	1142	提前还款（全部）
5104532	提前还款（全部）	2017-05-28	-5	4167	--
5104532	提前还款（部分）	2017-02-02	0	693	--
5104532	提前还款（全部）	2016-12-09	-1	1700	提前还款（全部）
5104532	提前还款（部分）	2016-11-11	-2	1700	提前还款（部分）
5107164	提前还款（全部）	2016-05-13	0	368	--
5109089	提前还款（全部）	2017-05-19	0	0	提前还款（全部）
5067405	提前还款（全部）	2016-09-18	-4	1667	--
5067405	提前还款（全部）	2017-05-11	-1	3000	--
5067531	提前还款（全部）	2017-04-01	-3	3500	--
5067993	提前还款（全部）	2016-12-26	0	990	--
5067993	提前还款（全部）	2017-02-21	0	1000	--
5067993	提前还款（全部）	2017-03-22	0	1990	--
5067993	提前还款（全部）	2016-10-11	0	437	--
5067993	提前还款（全部）	2017-04-20	0	2000	--
5067993	提前还款（全部）	2017-01-23	0	1000	--
5067993	担保人代还	2014-10-05	0	23053	担保人代偿
5067993	提前还款（全部）	2015-08-10	0	3042	--
5067993	提前还款（全部）	2017-03-24	0	1669	--
5068525	提前还款（全部）	2016-09-24	-4	1000	--
5068525	提前还款（全部）	2017-05-07	0	54	--
5073075	提前还款（全部）	2017-05-03	0	287	--
5076862	提前还款（全部）	2017-04-07	-1	3000	--
5076862	提前还款（全部）	2017-02-04	-1	2500	--
5076862	提前还款（全部）	2017-03-08	-1	2900	--
5076862	提前还款（全部）	2017-05-07	-1	3000	--
5078633	提前还款（全部）	2017-01-15	-10	2750	--
5078633	提前还款（全部）	2017-01-20	0	2800	2041[表内贷款提前还款]
5078633	提前还款（全部）	2016-10-17	-12	1467	--
5078885	提前还款（全部）	2017-04-04	0	0	提前还款（全部）
5080957	提前还款（全部）	2017-05-08	0	1800	2041[表内贷款提前还款]
5080957	提前还款（全部）	2017-03-30	0	1500	2041[表内贷款提前还款]
5081734	其他	2010-12-09	0	20000	45A4CCFC8BCCF3A15A2291D8CC81279D6CA313E9（人行端业务号）提前还款
5081734	其他	2011-03-31	0	9589	45A4CCFC8BCCF3A15A2291D8CC81279D6CA313E9（人行端业务号）提前还款
5083673	提前还款（部分）	2017-04-18	0	94	--
5083673	提前还款（部分）	2017-03-18	0	94	--
5083673	提前还款（部分）	2017-04-18	0	845	--
5083673	提前还款（全部）	2016-08-29	0	2004	--
5083673	提前还款（部分）	2017-03-18	0	845	--
5083673	提前还款（全部）	2016-08-29	0	347	--
5083673	提前还款（部分）	2017-03-18	0	94	--
5083673	提前还款（全部）	2016-08-29	0	3488	--
5083673	提前还款（全部）	2016-08-29	0	1324	--
5083673	提前还款（部分）	2017-04-18	0	94	--
5083673	提前还款（全部）	2016-08-29	0	386	--
5083673	提前还款（部分）	2017-04-18	0	47	--
5083673	提前还款（全部）	2016-08-29	0	1396	--
5083673	提前还款（部分）	2017-03-18	0	47	--
5083673	展期（延期）	2013-09-04	12	40000	无
5083673	提前还款（部分）	2017-03-18	0	47	--
5083673	提前还款（部分）	2017-04-18	0	47	--
5083673	提前还款（部分）	2017-03-18	0	141	--
5083673	提前还款（部分）	2017-04-18	0	141	--
5092591	提前还款（全部）	2017-04-01	-1	1000	--
5092591	提前还款（全部）	2017-04-13	0	881	--
5094103	提前还款（全部）	2017-05-18	-3	2727	--
5094103	提前还款（部分）	2017-04-19	0	412	--
5094103	提前还款（全部）	2017-05-19	0	3855	--
5094103	提前还款（部分）	2017-03-21	0	421	--
5094103	提前还款（全部）	2017-03-13	-5	3770	提前还款/结清。
5094103	提前还款（全部）	2017-05-19	0	706	--
5094327	提前还款（全部）	2017-06-09	0	2020	--
5094964	提前还款（全部）	2017-01-14	0	417	--
5094964	提前还款（全部）	2016-10-10	0	504	--
5094964	提前还款（部分）	2017-03-02	0	146	--
5094964	提前还款（部分）	2017-03-02	0	90	--
5094964	提前还款（全部）	2016-06-06	0	2780	--
5094964	提前还款（部分）	2017-03-02	0	375	--
5094964	提前还款（全部）	2016-06-06	0	512	--
5094964	提前还款（全部）	2016-06-06	0	411	--
5099864	提前还款（全部）	2015-07-24	0	68022	全额提前结清
5100774	提前还款（全部）	2017-03-14	0	1019	--
5100774	提前还款（全部）	2017-05-04	-1	2680	--
5102888	提前还款（全部）	2017-04-07	-1	1100	--
5102888	提前还款（部分）	2017-03-23	0	916	--
5102888	提前还款（全部）	2017-04-24	0	257	--
5103182	其他	2017-02-17	0	50000	提前部分还款,金额为:50000
5103182	其他	2017-01-26	0	70000	提前部分还款,金额为:70000
5103182	其他	2017-03-21	0	70000	提前部分还款,金额为:70000
5103182	其他	2016-01-15	0	400000	提前全部还款,金额为:400000
5103182	其他	2016-09-21	0	200000	提前部分还款,金额为:200000
5107340	其他	2006-06-06	3	30573	贷款提前还款结清20060607
5060980	提前还款（部分）	2017-03-06	0	361	--
5060980	提前还款（部分）	2017-04-06	0	361	--
5060980	提前还款（部分）	2017-03-06	0	270	--
5060980	提前还款（全部）	2017-04-06	0	270	--
5060980	提前还款（部分）	2017-04-06	0	543	--
5060980	提前还款（部分）	2017-03-06	0	540	--
5068239	提前还款（全部）	2017-03-01	-12	5000	--
5069226	提前还款（部分）	2016-12-03	-12	612	提前还款（部分）
5069520	提前还款（全部）	2017-03-10	0	0	提前还款（全部）
5069520	提前还款（全部）	2017-03-07	0	1442	--
