"REPORT_ID","HOUSE_LOAN_COUNT","COMMERCIAL_LOAN_COUNT","OTHER_LOAN_COUNT","FIRST_LOAN_OPEN_MONTH","LOANCARD_COUNT","FIRST_LOANCARD_OPEN_MONTH","STANDARD_LOANCARD_COUNT","FIRST_SL_OPEN_MONTH","ANNOUNCE_COUNT","DISSENT_COUNT"
"5555297","1","0","2","2009.07","14","2008.01","0","--","0","0"
"5557100","0","0","1","2017.05","10","2013.06","0","2012.03","0","0"
"5562374","0","0","33","2015.11","8","2014.06","0","--","0","0"
"5562382","0","0","0","--","2","2011.04","0","--","0","0"
"5562395","0","0","3","2016.10","9","2016.03","0","--","0","0"
"5564198","0","0","4","2016.06","26","2008.06","1","2015.01","0","0"
"5564208","0","0","6","2016.02","14","2015.01","0","--","0","0"
"5565955","0","0","2","2017.03","14","2011.12","0","--","0","0"
"5569376","1","0","3","2011.01","12","2009.03","0","--","0","0"
"5574856","0","0","7","2016.11","6","2013.10","0","--","0","0"
"5574860","0","0","1","2017.05","5","2014.07","0","--","0","0"
"5557188","0","0","3","2002.04","2","2017.03","0","--","0","0"
"5558961","0","0","1","2014.09","2","2014.10","0","--","0","0"
"5558979","1","0","5","2014.09","4","2013.01","2","2016.08","0","0"
"5559034","1","0","5","2013.11","7","2016.07","0","--","0","0"
"5560722","1","0","12","2016.07","6","2011.11","1","2009.03","0","0"
"5562496","1","0","9","2013.08","1","2013.10","0","--","0","0"
"5564240","0","0","0","--","20","2006.12","0","--","0","0"
"5569487","0","0","13","2013.10","1","2014.01","1","2013.07","0","0"
"5573165","0","0","3","2016.10","3","2012.01","0","--","0","0"
"5575025","0","0","6","2016.12","2","2016.12","0","--","0","0"
"5576809","0","0","1","2015.06","16","2008.10","0","--","0","0"
"5582152","1","0","16","2013.03","14","2012.12","0","--","0","0"
"5555550","0","0","3","2016.01","6","2016.06","1","2016.01","0","0"
"5555594","0","0","3","2016.03","8","2013.07","0","--","0","0"
"5557300","0","0","4","2004.06","14","2013.12","0","--","0","0"
"5559062","0","0","9","2016.08","10","2013.11","1","2009.08","0","0"
"5559096","0","0","10","2012.07","8","2013.09","0","--","0","0"
"5559120","0","0","1","2016.10","4","2015.08","0","--","0","0"
"5560911","0","0","7","2016.04","7","2011.01","0","--","0","0"
"5562633","0","0","7","2016.12","7","2010.06","0","--","0","0"
"5567796","0","0","6","2016.08","2","2016.03","0","--","0","0"
"5567867","0","0","5","2013.03","7","2013.01","0","--","0","0"
"5569576","0","0","10","2007.02","27","2005.06","1","2004.03","0","0"
"5569581","0","0","3","2016.12","9","2015.12","0","--","0","0"
"5569587","1","0","10","2014.09","8","2013.08","0","--","0","0"
"5580508","0","0","9","2016.02","13","2017.01","0","--","0","0"
"5555629","0","0","6","2017.01","8","2015.04","0","--","0","0"
"5555637","0","0","0","--","8","2015.06","0","2015.09","0","0"
"5555708","0","0","3","2017.03","4","2011.11","0","--","0","0"
"5559201","0","0","6","2015.09","3","2016.04","0","--","0","0"
"5562722","0","0","6","2010.07","22","2015.01","0","--","0","0"
"5566239","0","0","16","2005.04","16","2013.08","2","2013.04","0","0"
"5566311","0","0","1","2017.02","12","2006.04","2","2005.07","0","0"
"5567899","0","0","21","2015.08","29","2007.11","0","--","0","0"
"5567920","1","0","2","2009.04","4","2016.05","0","--","0","0"
"5567931","0","0","12","2016.05","17","2013.04","0","--","0","0"
"5571541","0","0","2","2017.03","5","2011.09","0","--","0","0"
"5575239","0","0","0","--","9","2014.05","0","--","0","0"
"5575246","1","0","3","2009.05","11","2009.08","0","--","0","0"
"5575280","0","0","0","--","1","2016.08","0","--","0","0"
"5576997","0","0","20","2016.11","4","2016.10","0","--","0","0"
"5577066","0","0","7","2017.01","15","2013.11","0","--","0","0"
"5580602","0","0","3","2017.01","7","2014.11","0","--","0","0"
"5580639","0","0","18","2016.08","2","2014.12","0","--","0","0"
"5562882","1","0","3","2013.07","5","2016.01","0","--","0","0"
"5564621","0","0","0","--","1","--","0","2016.02","0","0"
"5566368","0","0","8","2015.01","13","2016.01","0","--","0","0"
"5569855","0","0","3","2012.07","16","2008.05","0","--","0","0"
"5569866","0","0","9","2016.12","1","2016.05","0","--","0","0"
"5571584","1","0","30","2016.01","7","2014.09","0","--","0","0"
"5525908","0","0","8","2006.06","1","2014.10","0","--","0","0"
"5525940","0","0","20","2015.05","6","2015.04","0","--","0","0"
"5525970","1","0","5","2010.01","13","2008.01","0","--","0","0"
"5586143","0","0","24","2007.05","9","2007.08","0","--","0","0"
"5586154","0","0","0","--","5","2009.01","0","--","0","0"
"5589758","1","0","16","2009.07","16","2010.06","0","--","0","0"
"5595115","0","0","4","2013.08","6","2010.06","0","--","0","0"
"5596919","0","0","0","--","4","2012.03","0","--","0","0"
"5596948","0","0","8","2016.06","8","2011.03","1","2011.03","0","0"
"5603990","1","0","14","2014.12","19","2012.02","0","--","0","0"
"5520538","0","0","5","2016.09","6","2013.04","0","--","0","0"
"5520554","0","0","7","2016.11","5","2007.04","0","2010.10","0","0"
"5522295","0","0","12","2017.01","3","2011.07","0","--","0","0"
"5522373","1","0","3","2015.06","12","2014.01","0","--","0","0"
"5524240","0","0","2","2016.11","18","2006.03","0","--","0","0"
"5524270","0","0","3","2017.04","6","2014.01","0","--","0","0"
"5524290","0","0","5","2017.01","7","2016.10","0","--","0","0"
"5526084","0","0","4","2016.09","10","2011.03","0","--","0","0"
"5586211","0","0","22","2015.11","15","2013.04","3","2011.05","0","0"
"5589928","1","0","1","2010.11","6","2013.09","0","2013.12","0","0"
"5595305","0","0","8","2016.11","4","2016.04","0","--","0","0"
"5596964","0","0","2","2016.01","2","2016.11","0","--","0","0"
"5597022","0","0","12","2016.03","4","2014.02","0","2011.11","0","0"
"5600546","1","0","23","2014.12","8","2013.10","0","--","0","0"
"5602328","0","0","8","2014.11","9","2009.06","1","2012.09","0","0"
"5602346","0","0","7","2007.01","3","2015.04","0","--","0","0"
"5520698","0","0","4","2016.11","5","2008.07","0","--","0","0"
"5522460","1","0","2","2014.09","7","2014.10","0","--","0","0"
"5524379","0","0","12","2017.01","5","2008.07","0","--","0","0"
"5526186","0","0","12","2016.05","8","2008.08","0","--","0","0"
"5526235","0","0","4","2015.06","10","2014.03","0","--","0","0"
"5588168","0","0","13","2016.12","4","2017.03","0","--","0","0"
"5593589","0","0","4","2015.12","1","2011.03","1","2010.05","0","0"
"5598829","0","0","19","2016.03","25","2014.11","1","2013.02","0","0"
"5598890","0","0","0","--","3","2011.04","0","--","0","0"
"5600696","0","0","6","2016.11","1","2012.03","0","--","0","0"
"5518968","0","0","12","2016.09","6","2013.04","0","--","0","0"
"5518976","0","0","54","2016.01","7","2009.01","0","2016.10","0","0"
"5524480","0","0","1","2017.01","8","2012.04","0","2012.05","0","0"
"5591922","0","0","1","2016.12","4","2014.11","0","--","0","0"
"5591971","0","0","26","2015.08","8","2013.12","0","--","0","0"
"5595517","0","0","1","2016.07","5","2013.04","0","--","0","0"
"5597189","0","0","2","2011.11","6","2012.01","0","--","0","0"
"5599016","1","0","5","2016.09","13","2013.06","0","2013.05","0","0"
"5600712","0","0","16","2017.03","3","2013.11","0","--","0","0"
"5600737","0","0","1","2017.05","4","2013.04","0","--","0","0"
"5519079","0","0","20","2014.06","10","2013.11","0","--","0","0"
"5519091","0","0","16","2016.08","12","2013.11","0","--","0","0"
"5586575","0","0","13","2015.12","5","2008.08","0","--","0","0"
"5586673","0","0","0","--","3","2016.09","0","--","0","0"
"5595599","0","0","0","--","2","2012.05","0","--","0","0"
"5597320","0","0","0","--","9","2011.09","2","2014.11","0","0"
"5602700","0","0","42","2016.01","20","2012.03","0","--","0","0"
"5519218","0","0","8","2016.06","9","2011.11","0","--","0","0"
"5519245","0","0","2","2016.07","6","2012.01","0","--","0","0"
"5520952","0","0","13","2016.10","5","2015.05","0","--","0","0"
"5520967","0","0","1","2017.02","3","2016.03","0","--","0","0"
"5524732","0","0","10","2017.02","4","2010.11","0","--","0","0"
"5524740","0","0","10","2016.09","13","2015.12","0","2016.03","0","0"
"5524748","1","0","62","2015.03","1","2016.12","0","--","0","0"
"5584948","0","0","16","2015.01","2","2015.03","0","--","0","0"
"5586793","0","0","0","--","5","2012.04","0","2013.04","0","0"
"5595655","0","0","1","2017.05","2","2012.08","0","--","0","0"
"5600934","0","0","0","--","3","2016.06","0","--","0","0"
"5600944","0","0","4","2015.10","10","2009.08","0","--","0","0"
"5602714","0","0","2","2016.03","6","2015.06","0","--","0","0"
"5519259","0","0","42","2015.11","8","2011.05","0","--","0","0"
"5519305","0","0","12","2016.10","12","2007.05","0","--","0","0"
"5519338","0","0","2","2017.01","4","2008.09","0","--","0","0"
"5521052","0","0","3","2016.07","2","2009.06","0","--","0","0"
"5521143","0","0","8","2016.05","8","2012.08","0","--","0","0"
"5524790","0","0","3","2016.09","6","2011.04","0","--","0","0"
"5524813","1","0","7","2016.06","12","2016.01","0","--","0","0"
"5524821","0","0","23","2015.09","16","2008.02","0","--","0","0"
"5524852","0","0","9","2016.06","5","2010.11","0","--","0","0"
"5586808","0","0","21","2012.11","9","2013.04","1","2011.03","0","0"
"5586825","0","0","12","2016.10","5","2013.03","0","--","0","0"
"5588716","1","0","15","2012.02","15","2011.11","2","1997.03","0","0"
"5590436","0","0","38","2015.07","12","2012.08","0","--","0","0"
"5590461","0","0","12","2016.08","8","2012.07","0","--","0","0"
"5590508","0","0","3","2016.09","5","2013.04","0","--","0","0"
"5592247","0","0","2","2017.03","5","2016.11","0","--","0","0"
"5599272","0","0","5","2016.11","5","2012.09","0","--","0","0"
"5601128","0","0","0","--","3","2016.04","0","--","0","0"
"5602838","0","0","0","--","4","2016.07","0","--","0","0"
"5519409","0","0","1","2016.08","11","2008.12","0","--","0","0"
"5519424","0","0","1","2017.06","6","2012.05","0","--","0","0"
"5519475","1","0","5","2014.04","7","2012.10","0","--","0","0"
"5521171","0","0","17","2016.11","25","2005.02","0","--","0","0"
"5521183","0","0","15","2016.08","2","2016.03","0","--","0","0"
"5588759","0","0","8","2017.01","1","2017.01","0","--","0","0"
"5594102","0","0","10","2010.02","12","2008.07","0","2008.07","0","0"
"5594163","0","0","2","2017.03","5","2013.03","0","--","0","0"
"5595926","0","0","8","2014.03","20","2010.01","0","--","0","0"
"5595928","1","0","4","2013.07","1","2014.01","0","--","0","0"
"5595945","0","0","11","2016.07","4","2016.12","0","--","0","0"
"5595950","0","0","2","2017.03","5","2017.01","0","--","0","0"
"5599411","0","0","2","2017.01","3","2016.09","0","--","0","0"
"5601168","0","0","16","2016.05","6","2006.04","1","2000.10","0","0"
"5521346","0","0","5","2015.09","2","2016.09","0","2015.06","0","0"
"5521379","0","0","1","2017.05","5","2014.10","0","--","0","0"
"5523167","0","0","7","2016.10","4","2012.08","0","--","0","0"
"5585251","1","0","25","2015.12","7","2008.03","0","--","0","0"
"5594287","0","0","20","2016.05","4","2015.05","0","--","0","0"
"5595975","0","0","7","2016.06","16","2008.06","0","--","0","0"
"5596024","0","0","7","2016.11","15","2013.08","1","2013.10","0","0"
"5597769","0","0","28","2016.01","13","2014.10","0","--","0","0"
"5599543","0","0","7","2016.11","8","2014.10","0","--","0","0"
"5601251","0","0","15","2017.01","5","2008.11","0","--","0","0"
"5603096","0","0","1","2017.05","1","2014.11","0","--","0","0"
"5521385","0","0","14","2016.09","4","2016.11","0","--","0","0"
"5523260","0","0","11","2009.07","7","2012.12","0","--","0","0"
"5523288","0","0","20","2011.09","10","2011.08","0","--","0","0"
"5525210","0","0","0","--","4","2015.02","0","--","0","0"
"5525217","0","1","1","2012.09","4","2011.08","0","--","0","0"
"5585329","0","0","7","2011.08","2","2014.04","0","--","0","0"
"5585370","0","0","1","2017.04","4","2014.05","0","2014.08","0","0"
"5589030","0","0","6","2015.09","7","2013.12","0","--","0","0"
"5596110","0","0","9","2013.08","6","2012.10","3","2011.11","0","0"
"5597854","0","0","26","2016.03","8","2014.10","0","--","0","0"
"5597892","0","0","17","2008.08","1","2015.05","0","--","0","0"
"5599632","1","0","0","2009.06","13","2003.10","1","2003.10","0","0"
"5601461","0","0","0","--","6","2015.05","0","--","0","0"
"5519737","0","0","7","2016.04","5","2015.08","0","--","0","0"
"5519774","0","0","5","2016.08","7","2012.02","0","--","0","0"
"5521504","0","0","19","2015.07","1","2014.01","0","--","0","0"
"5525315","1","0","4","2012.12","13","2016.08","0","2016.06","0","0"
"5594492","0","0","1","2015.09","1","2016.01","0","--","0","0"
"5596262","1","0","2","2008.06","9","2007.02","1","2002.11","0","0"
"5598013","1","0","1","2012.11","8","2009.07","0","--","0","0"
"5598017","0","0","7","2013.11","14","2014.07","0","--","0","0"
"5601490","0","0","1","2017.04","5","2007.05","0","--","0","0"
"5601518","0","0","7","2007.01","7","2004.12","0","--","0","0"
"5603269","0","0","2","2015.10","2","2017.04","0","2007.10","0","0"
"5603365","1","0","4","2013.09","9","2011.04","0","--","0","0"
"5521665","0","0","26","2011.07","4","2013.04","0","--","0","0"
"5521698","1","0","4","2008.07","16","2008.02","0","--","0","0"
"5521712","0","0","54","2012.06","27","2008.11","0","--","0","0"
"5523482","0","0","3","2016.07","8","2011.05","1","2012.07","0","0"
"5525375","0","0","1","2017.03","7","2013.07","0","--","0","0"
"5587417","1","0","5","2013.11","3","2015.01","0","--","0","0"
"5587469","0","0","1","2015.07","13","2014.03","0","--","0","0"
"5589277","2","0","14","2005.06","20","2010.08","0","--","0","0"
"5591015","0","0","2","2014.08","8","2008.10","0","--","0","0"
"5596323","0","0","3","2017.03","11","2005.08","0","--","0","0"
"5601623","0","0","14","2015.12","12","2010.05","0","--","0","0"
"5603414","1","0","5","2009.01","36","2008.01","1","2013.12","0","0"
"5519968","0","0","20","2007.01","5","2010.08","0","--","0","0"
"5519976","0","0","0","--","5","2016.06","0","--","0","0"
"5521829","0","0","0","--","17","2012.04","0","--","0","0"
"5525477","1","0","9","2006.07","12","2008.12","0","--","0","0"
"5525504","1","0","59","2015.06","11","2007.11","0","--","0","0"
"5585671","0","0","25","2016.02","11","2012.05","0","--","0","0"
"5591102","0","0","11","2007.06","5","2008.07","0","--","0","0"
"5594697","1","0","9","2005.10","16","2010.10","0","--","0","0"
"5594707","0","0","9","2016.02","3","2009.03","0","--","0","0"
"5594740","0","0","4","2015.10","1","2016.12","0","--","0","0"
"5603532","0","0","9","2016.01","4","2016.03","0","--","0","0"
"5603556","0","0","3","2016.09","2","2015.06","0","--","0","0"
"5520072","0","0","1","2008.04","26","2010.05","0","--","0","0"
"5520092","0","0","0","--","1","2016.11","0","--","0","0"
"5520099","0","0","7","2014.07","7","2014.09","0","--","0","0"
"5520150","0","0","12","2016.03","2","2011.04","0","--","0","0"
"5521847","0","0","1","2016.11","4","2012.03","0","2015.01","0","0"
"5521864","0","0","2","2016.12","2","2014.04","0","--","0","0"
"5521867","0","0","10","2005.06","6","2009.02","0","--","0","0"
"5521878","0","0","2","2016.05","3","2016.12","0","--","0","0"
"5521879","0","0","0","--","4","2013.03","0","--","0","0"
"5521880","0","0","4","2014.10","3","2014.05","0","--","0","0"
"5525562","1","0","10","2002.07","11","2007.11","0","--","0","0"
"5589399","0","0","26","2016.03","12","2010.06","0","--","0","0"
"5589433","0","0","2","2016.11","1","2016.09","0","--","0","0"
"5589446","0","0","5","2017.01","6","2014.09","0","--","0","0"
"5594787","0","0","0","--","7","2014.07","0","--","0","0"
"5598316","0","0","3","2016.11","7","2015.03","0","--","0","0"
"5603649","0","0","2","2016.08","1","2013.04","0","--","0","0"
"5603671","0","0","19","2015.07","12","2009.06","0","--","0","0"
"5520234","0","0","5","2016.09","19","2015.01","0","2014.02","0","0"
"5520258","0","0","7","2016.08","17","2007.11","0","2015.06","0","0"
"5522003","0","0","8","2015.04","25","2008.08","1","2017.05","0","0"
"5522043","1","0","12","2008.07","9","2009.04","0","--","0","0"
"5523769","0","0","4","2014.06","6","2009.03","0","2015.01","0","0"
"5523840","0","0","10","2014.12","12","2012.09","0","--","0","0"
"5525714","0","0","13","2014.01","5","2014.07","0","--","0","0"
"5525763","0","0","5","2005.07","9","2010.12","0","2013.05","0","0"
"5525772","0","0","11","2016.11","5","2013.11","0","2013.05","0","0"
"5584133","0","0","0","--","9","2010.01","5","2012.04","0","0"
"5591321","0","0","6","2015.11","6","2014.11","0","--","0","0"
"5591357","1","1","50","2013.05","4","2013.04","0","--","0","0"
"5593145","0","0","1","2015.03","4","2013.04","0","--","0","0"
"5594927","0","0","8","2011.06","4","2012.06","0","--","0","0"
"5600225","0","0","13","2016.07","18","2009.06","0","--","0","0"
"5601947","0","0","1","2016.09","8","2015.11","0","--","0","0"
"5603788","1","0","0","2004.04","12","2015.05","1","1995.12","0","0"
"5522151","0","0","2","2016.09","6","2014.10","0","--","0","0"
"5523871","0","0","26","2015.11","9","2010.09","1","2011.05","0","0"
"5586043","0","0","5","2016.12","14","2013.01","0","--","0","0"
"5587872","1","0","14","2014.05","3","2014.07","0","--","0","0"
"5589653","0","0","2","2017.04","4","2013.06","0","--","0","0"
"5591440","0","0","8","2016.04","5","2011.07","0","--","0","0"
"5594999","0","0","11","2010.08","6","2012.10","0","--","0","0"
"5595007","0","0","4","2010.12","8","2011.08","0","--","0","0"
"5596817","0","0","5","2016.10","5","2016.05","0","--","0","0"
"5598594","0","0","29","2016.07","12","2009.04","0","--","0","0"
"5600270","0","0","1","2017.05","8","2006.07","0","--","0","0"
"5602071","0","0","3","2017.04","2","2012.06","0","--","0","0"
"5603864","0","0","3","2016.11","9","2014.11","0","--","0","0"
"5603897","0","0","0","--","12","2014.08","0","--","0","0"
"5603904","0","0","3","2016.12","10","2007.09","0","--","0","0"
"5520443","1","0","27","2015.05","10","2010.01","0","--","0","0"
"5520449","0","0","9","2016.12","4","2012.06","0","--","0","0"
"5520453","0","0","9","2015.06","13","2015.07","0","--","0","0"
"5524070","0","0","10","2015.09","14","2007.06","0","--","0","0"
"5633308","0","0","7","2016.07","5","2009.11","0","--","0","0"
"5647370","2","0","32","2001.11","12","2010.09","2","2014.06","0","0"
"5656205","0","0","7","2015.05","13","2014.12","1","2014.06","0","0"
"5636840","0","0","5","2016.09","3","2012.06","0","--","0","0"
"5642278","0","0","8","2017.03","5","2012.06","0","--","0","0"
"5645994","0","0","11","2014.11","3","2017.03","0","--","0","0"
"5651410","0","0","0","--","9","2011.03","0","--","0","0"
"5659081","0","0","17","2015.12","6","2016.09","0","--","0","0"
"5637259","0","0","0","--","4","2016.11","0","--","0","0"
"5647966","1","0","17","2015.05","14","2013.10","0","--","0","0"
"5649744","0","0","24","2012.09","19","2009.02","0","--","0","0"
"5644498","1","0","52","2016.08","14","2012.10","0","--","0","0"
"5648076","0","0","161","2011.04","28","2008.10","0","2011.11","0","0"
"5659556","0","0","4","2015.12","21","2008.09","0","--","0","0"
"5642873","0","0","22","2016.06","13","2012.07","0","--","0","0"
"5651673","1","0","23","2014.08","2","2017.06","0","2010.11","0","0"
"5651792","1","0","19","2009.03","17","2008.05","0","--","0","0"
"5655396","1","0","15","2008.09","3","2013.07","0","--","0","0"
"5646614","0","0","2","2017.03","2","2007.12","0","--","0","0"
"5648497","0","0","27","2016.03","19","2015.10","2","2012.01","0","0"
"5652053","0","0","10","2017.03","10","2014.12","0","--","0","0"
"5655579","0","0","4","2016.10","23","2010.05","2","2007.12","0","0"
"5646846","0","0","1","2016.12","4","2010.05","0","--","0","0"
"5650431","0","0","1","2015.12","3","2012.10","0","--","0","0"
"5652107","0","0","3","2016.09","8","2015.11","0","--","0","0"
"5657483","0","0","11","2016.09","5","2016.08","1","2012.02","0","0"
"5646987","0","0","5","2016.01","19","2009.04","0","--","0","0"
"5653961","1","0","8","2011.10","8","2013.08","0","2013.07","0","0"
"5657546","0","0","2","2011.07","13","2007.06","0","--","0","0"
"5633056","0","0","8","2016.07","2","2010.09","0","--","0","0"
"5634703","0","0","1","2016.08","4","2014.10","0","--","0","0"
"5654092","0","0","4","2017.01","3","2015.09","0","--","0","0"
"5640011","0","0","6","2015.10","6","2014.05","0","--","0","0"
"5647201","0","0","2","2017.02","4","2013.07","0","--","0","0"
"5650768","0","0","6","2013.12","12","2012.12","0","--","0","0"
"5657768","0","0","7","2017.03","2","2011.06","0","--","0","0"
"5658227","0","0","34","2015.07","10","2011.05","0","--","0","0"
"5678569","0","0","1","2016.05","2","2008.07","0","--","0","0"
"5662596","1","0","12","2016.06","4","2015.05","0","--","0","0"
"5664386","0","0","19","2016.07","5","2014.05","0","--","0","0"
"5676910","0","0","6","2016.08","9","2011.12","0","--","0","0"
"5659771","0","0","4","2015.07","1","2017.03","0","--","0","0"
"5659818","0","0","1","2017.03","6","2015.01","0","--","0","0"
"5664518","0","0","4","2017.01","9","2011.10","0","--","0","0"
"5682328","0","0","21","2012.10","2","2017.04","0","--","0","0"
"5717457","0","0","21","2016.04","16","2014.03","0","--","0","0"
"5680686","0","0","3","2015.12","6","2016.02","0","--","0","0"
"5671971","1","0","2","2005.10","6","2008.04","0","2009.02","0","0"
"5679064","0","0","0","--","3","2016.10","0","--","0","0"
"5664802","0","0","7","2012.09","5","2008.12","0","--","0","0"
"5673842","0","0","1","2013.04","7","2016.02","0","--","0","0"
"5680919","0","0","14","2016.01","6","2015.01","0","--","0","0"
"5677449","0","0","1","2017.01","1","2016.08","0","--","0","0"
"5682814","0","0","14","2016.06","4","2017.01","0","--","0","0"
"5716216","1","0","32","2015.08","20","2011.09","0","2016.11","0","0"
"5663240","0","0","9","2016.10","13","2010.12","3","2011.04","0","0"
"5679365","0","0","7","2017.05","6","2015.08","0","--","0","0"
"5684734","1","0","6","2015.03","9","2013.03","0","--","0","0"
"5679465","0","0","7","2016.08","5","2010.07","0","--","0","0"
"5716504","0","0","12","2014.05","5","2014.07","0","--","0","0"
"5666990","0","0","1","2017.05","6","2017.01","0","--","0","0"
"5677787","0","0","6","2016.05","9","2014.10","2","2014.09","0","0"
"5665332","0","0","2","2016.07","13","2017.01","0","2012.06","0","0"
"5661927","0","0","26","2014.11","8","2008.02","0","--","0","0"
"5665510","0","0","1","2017.06","18","2006.07","0","--","0","0"
"5670849","0","0","11","2015.06","13","2014.11","0","--","0","0"
"5681608","0","0","5","2017.03","2","2016.09","0","--","0","0"
"5667353","0","0","3","2009.03","14","2016.09","0","--","0","0"
"5667388","0","0","2","2015.12","13","2015.10","0","--","0","0"
"5672825","0","0","3","2015.12","9","2013.05","0","2012.11","0","0"
"5676352","0","0","3","2016.09","5","2014.08","0","--","0","0"
"5667489","0","0","2","2017.05","5","2016.01","0","--","0","0"
"5671163","1","0","0","2009.07","27","2006.06","0","--","0","0"
"5664032","0","0","2","2016.12","30","2012.09","0","--","0","0"
"5671221","0","0","16","2015.07","15","2011.11","0","--","0","0"
"5683849","0","0","4","2015.01","14","2012.07","0","--","0","0"
"5662512","2","0","17","2007.05","13","2007.07","0","--","0","0"
"5609407","0","0","2","2017.01","2","2014.07","0","--","0","0"
"5609460","0","0","26","2016.04","7","2016.05","0","--","0","0"
"5611216","0","0","5","2009.06","2","2017.04","0","--","0","0"
"5612988","0","0","5","2013.09","7","2013.01","0","--","0","0"
"5618306","0","0","3","2016.06","3","2016.10","0","--","0","0"
"5618358","0","0","4","2016.07","3","2015.10","0","--","0","0"
"5623650","0","0","88","2007.05","4","2008.06","0","--","0","0"
"5625443","0","0","0","--","3","2016.07","0","--","0","0"
"5627183","0","0","12","2014.01","11","2012.01","0","--","0","0"
"5627188","0","0","0","--","7","2005.11","0","--","0","0"
"5627193","0","0","26","2016.02","28","2008.07","0","--","0","0"
"5627236","0","0","3","2017.05","9","2015.02","0","--","0","0"
"5627251","0","0","21","2015.07","8","2013.08","0","--","0","0"
"5627253","1","0","12","2014.09","12","2014.01","0","--","0","0"
"5660805","1","0","2","2006.09","9","2011.01","0","--","0","0"
"5605852","0","0","10","2016.04","11","2013.11","0","--","0","0"
"5605860","0","0","1","2016.01","7","2009.06","0","--","0","0"
"5605893","0","0","1","2017.02","2","2016.12","0","--","0","0"
"5609535","0","0","11","2015.05","3","2015.06","0","--","0","0"
"5611354","0","0","5","2016.06","9","2013.11","0","--","0","0"
"5611366","0","0","10","2016.05","8","2016.02","0","--","0","0"
"5613104","0","0","0","--","3","2015.12","0","--","0","0"
"5616683","0","0","15","2009.01","9","2015.10","0","--","0","0"
"5621958","0","0","7","2014.12","8","2013.11","0","--","0","0"
"5621965","1","0","20","2016.08","11","2014.06","0","--","0","0"
"5623730","0","0","0","--","9","2016.01","0","--","0","0"
"5629134","0","0","0","--","1","2015.01","0","--","0","0"
"5605913","0","0","26","2015.12","27","2009.09","1","2010.09","0","0"
"5606015","0","0","2","2016.09","2","2013.09","0","--","0","0"
"5607893","0","0","22","2015.07","6","2013.12","0","--","0","0"
"5607905","0","0","16","2013.02","19","2011.06","0","--","0","0"
"5609578","0","0","10","2016.12","2","2014.10","0","--","0","0"
"5609600","0","0","5","2015.07","6","2010.06","0","--","0","0"
"5611427","0","0","27","2014.05","4","2007.04","0","--","0","0"
"5613227","1","0","2","2011.07","11","2011.07","0","--","0","0"
"5614952","0","0","3","2014.09","2","2015.04","0","--","0","0"
"5620314","0","0","39","2015.07","4","2010.08","0","--","0","0"
"5620317","0","0","10","2015.09","20","2014.10","0","--","0","0"
"5620330","0","0","10","2009.09","10","2014.04","0","--","0","0"
"5620357","0","0","1","2017.02","9","2008.01","0","--","0","0"
"5622126","1","0","9","2010.04","20","2009.12","0","--","0","0"
"5623844","0","0","2","2016.09","13","2011.07","0","--","0","0"
"5625607","0","0","7","2015.08","9","2012.02","0","--","0","0"
"5627459","0","0","13","2016.10","3","2016.04","0","--","0","0"
"5627476","0","0","1","2017.04","3","2014.05","0","--","0","0"
"5629197","1","0","8","2016.09","7","2015.09","0","--","0","0"
"5631013","1","0","21","2016.04","17","2013.01","0","--","0","0"
"5631021","0","0","5","2016.10","4","2008.11","0","--","0","0"
"5606056","0","0","3","2013.11","39","2006.12","0","--","0","0"
"5609696","0","0","1","2017.06","1","--","0","2015.09","0","0"
"5611521","0","0","5","2016.08","14","2008.06","0","--","0","0"
"5615105","0","0","15","2015.04","16","2014.01","1","2013.06","0","0"
"5616898","1","0","11","2014.09","10","2007.02","1","2006.02","0","0"
"5620396","0","0","0","--","7","2009.09","0","--","0","0"
"5620401","0","0","34","2015.01","17","2012.05","0","--","0","0"
"5625726","0","0","5","2009.04","15","2009.06","0","--","0","0"
"5627535","0","0","22","2015.02","16","2013.07","0","--","0","0"
"5631140","0","0","2","2013.08","6","2009.11","0","--","0","0"
"5631154","0","0","6","2016.08","6","2013.08","0","--","0","0"
"5606169","0","0","39","2015.12","11","2012.01","0","--","0","0"
"5606195","0","0","10","2016.06","11","2007.07","0","--","0","0"
"5608091","0","0","9","2015.02","6","2010.04","0","--","0","0"
"5608098","0","0","38","2016.10","4","2010.08","0","--","0","0"
"5611619","0","0","9","2015.05","2","2015.05","0","--","0","0"
"5611640","0","0","3","2016.11","1","2015.08","0","--","0","0"
"5611657","0","0","13","2016.04","15","2013.10","0","--","0","0"
"5613440","0","0","4","2015.04","11","2006.04","1","1997.12","0","0"
"5613460","0","0","11","2011.11","4","2013.08","0","--","0","0"
"5616946","0","0","5","2015.05","11","2013.03","0","--","0","0"
"5618739","0","0","11","2016.02","7","2013.06","0","--","0","0"
"5618799","0","0","2","2016.06","23","2008.04","1","2013.06","0","0"
"5620498","0","0","12","2016.07","3","2015.09","0","--","0","0"
"5622289","0","0","0","--","15","2009.09","0","--","0","0"
"5622317","0","0","18","2016.10","6","2014.09","1","2012.03","0","0"
"5622333","0","0","3","2012.03","15","2011.05","0","--","0","0"
"5624046","0","0","27","2015.11","5","2009.06","0","2013.12","0","0"
"5629421","0","0","6","2016.06","9","2006.10","0","--","0","0"
